Theta_now,V_trans,Lmot_RPM,Rmot_RPM,Output_lmot,Output_rmot,DN_Lmot,DN_Rmot
4.95,-0.40,-6.74,-5.61,-58.00,-58.00,-77,-58
4.36,-0.38,-6.42,-5.36,35.00,35.00,-81,-61
3.99,-0.37,-6.14,-5.11,0.00,0.00,-85,-64
3.54,-0.35,-5.88,-4.84,60.00,60.00,-88,-67
3.37,-0.33,-5.65,-4.62,62.00,62.00,-92,-70
3.24,-0.32,-5.49,-4.47,67.00,67.00,-96,-73
3.64,-0.32,-5.34,-4.40,37.00,37.00,-100,-77
4.08,-0.31,-5.19,-4.39,-31.00,-31.00,-104,-81
4.67,-0.30,-5.03,-4.31,0.00,0.00,-108,-85
4.92,-0.30,-4.88,-4.23,-59.00,-59.00,-112,-89
5.40,-0.29,-4.73,-4.09,-67.00,-67.00,-116,-92
5.60,-0.27,-4.56,-3.88,-67.00,-67.00,-119,-94
5.40,-0.26,-4.30,-3.68,-42.00,-42.00,-121,-95
5.01,-0.24,-4.03,-3.45,-30.00,-30.00,-122,-97
4.64,-0.23,-3.73,-3.20,0.00,0.00,-123,-98
4.42,-0.21,-3.47,-2.98,0.00,0.00,-124,-99
4.18,-0.19,-3.22,-2.75,47.00,47.00,-125,-99
4.16,-0.18,-2.99,-2.57,41.00,41.00,-126,-100
4.24,-0.17,-2.84,-2.41,0.00,0.00,-128,-102
4.45,-0.16,-2.70,-2.29,0.00,0.00,-129,-103
4.84,-0.15,-2.58,-2.17,-58.00,-58.00,-131,-104
5.48,-0.14,-2.40,-2.00,-86.00,-86.00,-132,-104
4.83,-0.13,-2.19,-1.83,-37.00,-37.00,-132,-104
4.76,-0.12,-1.97,-1.57,-47.00,-47.00,-132,-104
4.85,-0.10,-1.75,-1.37,-59.00,-59.00,-132,-103
4.87,-0.09,-1.57,-1.18,-66.00,-66.00,-132,-103
5.03,-0.08,-1.39,-1.04,-76.00,-76.00,-131,-103
5.16,-0.07,-1.23,-0.89,-82.00,-82.00,-131,-102
5.17,-0.06,-1.03,-0.73,-84.00,-84.00,-130,-101
5.01,-0.05,-0.84,-0.56,-81.00,-81.00,-129,-100
4.78,-0.03,-0.61,-0.39,-76.00,-76.00,-128,-99
4.47,-0.02,-0.38,-0.21,-67.00,-67.00,-126,-98
4.16,-0.00,-0.13,0.00,-66.00,-66.00,-124,-96
4.04,0.00,0.00,0.14,-67.00,-67.00,-122,-94
3.93,0.02,0.19,0.29,-69.00,-69.00,-119,-93
3.84,0.03,0.41,0.43,-74.00,-74.00,-117,-91
3.65,0.04,0.61,0.56,-71.00,-71.00,-115,-89
3.29,0.05,0.77,0.68,-65.00,-65.00,-112,-87
3.13,0.06,0.97,0.84,-59.00,-59.00,-109,-85
2.89,0.07,1.16,0.99,-65.00,-65.00,-106,-83
2.57,0.08,1.30,1.08,-61.00,-61.00,-103,-80
2.34,0.09,1.48,1.19,-61.00,-61.00,-100,-78
2.08,0.10,1.64,1.28,-59.00,-59.00,-97,-76
1.90,0.10,1.79,1.39,-59.00,-59.00,-94,-73
1.56,0.11,1.92,1.49,-53.00,-53.00,-90,-71
1.27,0.12,2.06,1.58,-51.00,-51.00,-87,-68
0.97,0.12,2.19,1.64,-45.00,-45.00,-83,-66
0.77,0.13,2.30,1.71,-49.00,-49.00,-80,-63
0.73,0.14,2.40,1.75,-57.00,-57.00,-76,-61
0.55,0.14,2.52,1.82,-55.00,-55.00,-73,-59
0.42,0.14,2.58,1.87,-56.00,-56.00,-69,-56
0.13,0.15,2.70,1.90,-51.00,-51.00,-65,-54
-0.08,0.15,2.77,1.96,-51.00,-51.00,-62,-51
-0.27,0.16,2.87,1.99,-43.00,-43.00,-58,-49
-0.52,0.16,2.94,2.05,-48.00,-48.00,-54,-46
-0.75,0.16,3.00,2.06,-46.00,-46.00,-50,-44
-1.05,0.17,3.08,2.09,-42.00,-42.00,-46,-41
-1.15,0.17,3.13,2.10,-45.00,-45.00,-43,-39
-1.46,0.17,3.17,2.13,-39.00,-39.00,-39,-37
-1.63,0.17,3.19,2.13,-40.00,-40.00,-35,-35
-1.90,0.17,3.25,2.13,-36.00,-36.00,-31,-32
-2.03,0.17,3.26,2.11,-37.00,-37.00,-28,-30
-2.16,0.18,3.29,2.11,-39.00,-39.00,-24,-28
-2.26,0.17,3.29,2.09,-39.00,-39.00,-21,-26
-2.26,0.17,3.30,2.07,-45.00,-45.00,-17,-24
-2.52,0.17,3.30,2.05,-38.00,-38.00,-14,-22
-2.61,0.17,3.30,2.06,-40.00,-40.00,-10,-20
-2.82,0.17,3.28,2.05,-36.00,-36.00,-7,-18
-2.93,0.17,3.29,2.03,-37.00,-37.00,-4,-16
-2.99,0.17,3.25,2.01,-38.00,-38.00,0,-14
-3.17,0.17,3.25,2.01,-30.00,-30.00,2,-12
-3.34,0.17,3.24,1.97,-33.00,-33.00,6,-10
-3.67,0.17,3.22,1.94,0.00,0.00,9,-8
-3.83,0.17,3.19,1.94,0.00,0.00,12,-7
-3.97,0.16,3.15,1.86,0.00,0.00,15,-5
-4.06,0.16,3.10,1.80,0.00,0.00,17,-4
-4.09,0.15,3.00,1.71,0.00,0.00,20,-3
-4.00,0.15,2.94,1.61,0.00,0.00,22,-2
-3.94,0.14,2.84,1.52,-37.00,-37.00,24,-2
-3.77,0.13,2.70,1.39,-44.00,-44.00,26,-1
-3.74,0.13,2.59,1.35,-45.00,-45.00,27,0
-3.78,0.12,2.48,1.26,-37.00,-37.00,29,0
-3.91,0.12,2.40,1.23,-30.00,-30.00,30,0
-4.08,0.11,2.30,1.16,0.00,0.00,32,1
-4.28,0.11,2.18,1.11,0.00,0.00,33,2
-4.40,0.10,2.04,1.07,44.00,44.00,34,2
-4.46,0.09,1.88,0.97,45.00,45.00,34,2
-4.40,0.08,1.69,0.80,45.00,45.00,34,2
-4.25,0.07,1.45,0.65,43.00,43.00,33,1
-4.24,0.06,1.19,0.53,45.00,45.00,32,0
-4.10,0.04,0.98,0.41,41.00,41.00,31,0
-3.99,0.04,0.78,0.30,43.00,43.00,30,0
-3.76,0.03,0.59,0.20,38.00,38.00,29,-1
-3.67,0.02,0.38,0.11,42.00,42.00,27,-2
-3.66,0.01,0.23,0.00,46.00,46.00,26,-3
-3.66,0.00,0.00,0.00,51.00,51.00,24,-4
-3.64,-0.01,-0.17,0.00,53.00,53.00,23,-5
-3.44,-0.01,-0.32,0.00,46.00,46.00,21,-6
-3.38,-0.02,-0.45,-0.12,51.00,51.00,19,-7
-3.25,-0.03,-0.57,-0.20,50.00,50.00,17,-8
-3.07,-0.03,-0.71,-0.30,45.00,45.00,15,-9
-2.95,-0.04,-0.84,-0.38,47.00,47.00,13,-10
-2.70,-0.05,-0.93,-0.47,37.00,37.00,11,-12
-2.52,-0.05,-1.03,-0.54,38.00,38.00,9,-13
-2.37,-0.06,-1.09,-0.61,38.00,38.00,8,-14
-2.27,-0.06,-1.15,-0.67,39.00,39.00,6,-15
-2.12,-0.06,-1.18,-0.72,36.00,36.00,5,-17
-2.00,-0.06,-1.20,-0.77,37.00,37.00,3,-18
-1.91,-0.06,-1.20,-0.78,36.00,36.00,2,-19
-1.82,-0.07,-1.22,-0.80,35.00,35.00,0,-20
-1.76,-0.06,-1.20,-0.79,35.00,35.00,0,-21
-1.72,-0.06,-1.17,-0.81,35.00,35.00,-1,-22
-1.56,-0.06,-1.15,-0.80,0.00,0.00,-2,-22
-1.59,-0.06,-1.11,-0.79,35.00,35.00,-2,-23
-1.67,-0.06,-1.04,-0.78,39.00,39.00,-3,-24
-1.61,-0.06,-1.01,-0.73,37.00,37.00,-4,-24
-1.59,-0.05,-0.95,-0.72,35.00,35.00,-4,-25
-1.50,-0.05,-0.93,-0.68,0.00,0.00,-5,-25
-1.53,-0.05,-0.86,-0.66,0.00,0.00,-5,-25
-1.62,-0.05,-0.83,-0.59,40.00,40.00,-6,-25
-1.68,-0.04,-0.77,-0.55,41.00,41.00,-6,-26
-1.73,-0.04,-0.69,-0.50,40.00,40.00,-6,-26
-1.78,-0.04,-0.64,-0.45,41.00,41.00,-6,-26
-1.81,-0.03,-0.60,-0.40,41.00,41.00,-6,-26
-1.82,-0.03,-0.57,-0.36,41.00,41.00,-7,-26
-1.79,-0.03,-0.51,-0.33,38.00,38.00,-7,-26
-1.78,-0.02,-0.46,-0.29,37.00,37.00,-7,-26
-1.69,-0.02,-0.41,-0.27,0.00,0.00,-7,-26
-1.60,-0.02,-0.37,-0.24,0.00,0.00,-7,-26
-1.50,-0.02,-0.34,-0.22,0.00,0.00,-7,-26
-1.38,-0.02,-0.30,-0.19,-39.00,-39.00,-7,-26
-1.27,-0.01,-0.27,-0.15,-45.00,-45.00,-7,-25
-1.15,-0.01,-0.20,0.00,-52.00,-52.00,-6,-25
-1.01,0.00,0.00,0.00,-60.00,-60.00,-5,-24
-1.31,0.00,0.00,0.13,-37.00,-37.00,-4,-23
-1.65,0.01,0.00,0.18,33.00,33.00,-3,-22
-1.89,0.01,0.00,0.24,0.00,0.00,-2,-21
-2.07,0.01,0.00,0.26,0.00,0.00,-2,-21
-2.03,0.01,0.00,0.26,0.00,0.00,-1,-21
-1.81,0.01,0.00,0.23,-41.00,-41.00,-1,-21
-1.59,0.01,0.00,0.23,-50.00,-50.00,0,-21
-1.33,0.01,0.00,0.23,-60.00,-60.00,0,-20
-1.55,0.01,0.12,0.28,-47.00,-47.00,1,-20
-2.16,0.02,0.15,0.35,0.00,0.00,2,-19
-2.52,0.02,0.23,0.36,52.00,52.00,2,-18
-2.56,0.02,0.26,0.37,42.00,42.00,3,-18
-2.51,0.02,0.28,0.31,0.00,0.00,3,-18
-2.31,0.02,0.25,0.26,0.00,0.00,3,-18
-2.15,0.01,0.23,0.23,0.00,0.00,3,-18
-1.96,0.01,0.20,0.21,-44.00,-44.00,3,-18
-1.80,0.01,0.18,0.21,-49.00,-49.00,3,-18
-1.62,0.01,0.19,0.24,-57.00,-57.00,4,-17
-1.40,0.02,0.27,0.31,-67.00,-67.00,5,-16
-2.26,0.02,0.36,0.35,40.00,40.00,6,-16
-2.64,0.02,0.39,0.36,0.00,0.00,7,-15
-2.77,0.02,0.38,0.33,48.00,48.00,7,-15
-2.37,0.02,0.36,0.32,0.00,0.00,7,-15
-2.01,0.02,0.33,0.24,-53.00,-53.00,7,-15
-1.87,0.02,0.32,0.21,-55.00,-55.00,7,-15
-1.65,0.02,0.36,0.22,-61.00,-61.00,8,-15
-1.77,0.02,0.44,0.27,-52.00,-52.00,9,-14
-2.10,0.03,0.47,0.33,-30.00,-30.00,10,-13
-2.40,0.03,0.54,0.37,32.00,32.00,11,-12
-2.61,0.03,0.58,0.41,0.00,0.00,12,-12
-2.75,0.03,0.59,0.39,0.00,0.00,13,-12
-2.74,0.03,0.56,0.35,0.00,0.00,13,-12
-2.66,0.03,0.55,0.32,0.00,0.00,14,-12
-2.64,0.03,0.50,0.28,0.00,0.00,14,-12
-2.64,0.02,0.45,0.26,0.00,0.00,14,-12
-2.67,0.02,0.40,0.23,0.00,0.00,14,-12
-2.73,0.02,0.36,0.21,0.00,0.00,14,-12
-2.80,0.02,0.33,0.19,0.00,0.00,14,-12
-2.90,0.01,0.29,0.17,41.00,41.00,14,-12
-2.99,0.01,0.26,0.13,46.00,46.00,14,-12
-3.17,0.01,0.19,0.00,56.00,56.00,13,-12
-3.16,0.00,0.00,0.00,52.00,52.00,12,-13
-2.51,-0.00,-0.12,0.00,0.00,0.00,11,-14
-2.30,-0.01,-0.18,0.00,0.00,0.00,10,-14
-2.28,-0.01,-0.18,0.00,0.00,0.00,10,-15
-2.43,-0.01,-0.19,0.00,0.00,0.00,10,-15
-2.67,-0.01,-0.17,0.00,47.00,47.00,10,-15
-2.86,-0.01,-0.18,0.00,52.00,52.00,9,-15
-3.02,-0.01,-0.23,0.00,59.00,59.00,9,-16
-2.43,-0.01,-0.28,0.00,0.00,0.00,8,-16
-2.30,-0.01,-0.25,0.00,0.00,0.00,8,-17
-2.36,-0.01,-0.25,0.00,0.00,0.00,8,-17
-2.45,-0.01,-0.23,0.00,38.00,38.00,8,-17
-2.58,-0.01,-0.20,0.00,45.00,45.00,8,-17
-2.70,-0.01,-0.21,0.00,48.00,48.00,8,-17
-2.57,-0.01,-0.21,0.00,38.00,38.00,7,-17
-2.56,-0.01,-0.19,0.00,38.00,38.00,7,-17
-2.42,-0.01,-0.17,0.00,34.00,34.00,7,-17
-2.41,-0.01,-0.18,0.00,0.00,0.00,7,-17
-2.35,-0.01,-0.16,0.00,0.00,0.00,7,-17
-2.21,-0.00,-0.14,0.00,0.00,0.00,7,-17
-2.11,-0.00,-0.13,0.00,0.00,0.00,7,-17
-1.99,-0.00,-0.12,0.00,-41.00,-41.00,7,-17
-1.82,0.00,0.00,0.00,-48.00,-48.00,7,-17
-1.70,0.00,0.00,0.00,-52.00,-52.00,8,-17
-1.59,0.00,0.12,0.00,-61.00,-61.00,9,-16
-2.34,0.01,0.20,0.00,0.00,0.00,10,-15
-2.70,0.01,0.25,0.00,51.00,51.00,11,-14
-2.98,0.01,0.28,0.00,55.00,55.00,11,-13
-2.96,0.01,0.25,0.00,50.00,50.00,11,-14
-2.71,0.01,0.22,0.00,-31.00,-31.00,11,-14
-2.39,0.01,0.20,0.00,0.00,0.00,11,-14
-2.16,0.01,0.20,0.00,-49.00,-49.00,12,-14
-2.15,0.01,0.21,0.00,-42.00,-42.00,12,-14
-2.17,0.01,0.19,0.00,-38.00,-38.00,12,-14
-2.28,0.01,0.19,0.00,-32.00,-32.00,12,-13
-2.39,0.01,0.20,0.00,0.00,0.00,12,-13
-2.38,0.01,0.18,0.00,0.00,0.00,12,-13
-2.38,0.01,0.16,0.00,0.00,0.00,12,-13
-2.38,0.00,0.14,0.00,0.00,0.00,12,-13
-2.42,0.00,0.13,0.00,0.00,0.00,12,-13
-2.46,0.00,0.12,0.00,0.00,0.00,12,-13
-2.50,0.00,0.00,0.00,0.00,0.00,12,-13
-2.57,0.00,0.00,0.00,0.00,0.00,12,-13
-2.63,0.00,0.00,0.00,0.00,0.00,12,-13
-2.72,0.00,0.00,0.00,41.00,41.00,12,-13
-2.78,0.00,0.00,0.00,44.00,44.00,12,-13
-2.88,0.00,0.00,0.00,48.00,48.00,11,-13
-2.99,0.00,0.00,0.00,53.00,53.00,10,-14
-2.45,0.00,0.00,0.00,0.00,0.00,10,-15
-2.26,0.00,0.00,0.00,0.00,0.00,9,-16
-2.12,0.00,0.00,0.00,-41.00,-41.00,9,-17
-2.16,0.00,0.00,0.00,0.00,0.00,9,-17
-2.25,0.00,0.00,0.00,0.00,0.00,9,-16
-2.33,0.00,0.00,0.00,0.00,0.00,9,-16
-2.36,0.00,0.00,0.00,0.00,0.00,9,-16
-2.34,0.00,0.00,0.00,0.00,0.00,9,-16
-2.29,0.00,0.00,0.00,0.00,0.00,9,-16
-2.19,0.00,0.00,0.00,0.00,0.00,9,-16
-2.13,0.00,0.00,0.00,-37.00,-37.00,9,-16
-2.05,0.00,0.00,0.00,-41.00,-41.00,9,-16
-1.98,0.00,0.00,0.00,-45.00,-45.00,9,-16
-1.88,0.00,0.00,0.00,-47.00,-47.00,10,-15
-2.13,0.00,0.12,0.00,-35.00,-35.00,11,-15
-2.44,0.01,0.18,0.00,0.00,0.00,11,-14
-2.57,0.01,0.21,0.00,0.00,0.00,12,-14
-2.57,0.01,0.21,0.00,0.00,0.00,12,-13
-2.43,0.01,0.19,0.00,0.00,0.00,12,-13
-2.37,0.01,0.17,0.00,0.00,0.00,12,-13
-2.29,0.00,0.13,0.00,-37.00,-37.00,12,-13
-2.22,0.00,0.12,0.00,-38.00,-38.00,12,-13
-2.23,0.00,0.13,0.00,-38.00,-38.00,12,-13
-2.33,0.00,0.14,0.00,-31.00,-31.00,12,-13
-2.58,0.00,0.15,0.00,0.00,0.00,13,-13
-2.69,0.00,0.14,0.00,0.00,0.00,13,-12
-2.67,0.00,0.12,0.00,0.00,0.00,13,-12
-2.75,0.00,0.11,0.00,0.00,0.00,13,-12
-2.82,0.00,0.00,0.00,43.00,43.00,13,-12
-2.90,0.00,0.00,0.00,47.00,47.00,12,-13
-3.04,0.00,0.00,0.00,52.00,52.00,12,-13
-3.39,-0.00,-0.12,0.00,67.00,67.00,11,-14
-3.01,-0.01,-0.18,0.00,40.00,40.00,10,-15
-2.64,-0.01,-0.26,-0.12,-31.00,-31.00,9,-16
-2.33,-0.02,-0.33,-0.20,0.00,0.00,8,-17
-2.20,-0.02,-0.36,-0.23,0.00,0.00,7,-18
-2.23,-0.02,-0.38,-0.23,0.00,0.00,7,-18
-2.02,-0.02,-0.36,-0.23,0.00,0.00,7,-18
-2.01,-0.02,-0.33,-0.21,0.00,0.00,7,-18
-1.91,-0.02,-0.29,-0.19,0.00,0.00,7,-18
-1.74,-0.01,-0.26,-0.17,-46.00,-46.00,7,-18
-1.61,-0.01,-0.21,-0.13,-52.00,-52.00,7,-18
-1.43,-0.00,-0.14,0.00,-63.00,-63.00,7,-17
-1.13,0.00,0.00,0.00,-76.00,-76.00,8,-16
-2.02,0.00,0.14,0.00,37.00,37.00,10,-15
-2.52,0.01,0.20,0.00,0.00,0.00,11,-14
-2.74,0.01,0.23,0.00,48.00,48.00,11,-14
-2.44,0.01,0.23,0.00,0.00,0.00,11,-14
-2.13,0.01,0.21,0.00,-52.00,-52.00,11,-14
-1.83,0.01,0.21,0.00,-62.00,-62.00,12,-13
-1.51,0.01,0.28,0.00,-73.00,-73.00,13,-13
-2.34,0.01,0.33,0.00,37.00,37.00,13,-12
-2.55,0.01,0.34,0.00,0.00,0.00,14,-11
-2.59,0.01,0.33,0.00,0.00,0.00,14,-11
-2.47,0.01,0.30,0.00,-37.00,-37.00,14,-11
-2.25,0.01,0.27,0.00,-48.00,-48.00,14,-11
-2.01,0.01,0.26,0.00,-56.00,-56.00,14,-10
-2.17,0.01,0.31,0.00,-36.00,-36.00,15,-10
-2.33,0.01,0.30,0.00,31.00,31.00,15,-9
-2.43,0.01,0.27,0.00,-31.00,-31.00,15,-9
-2.36,0.01,0.24,0.00,-40.00,-40.00,15,-9
-2.28,0.01,0.24,0.00,-43.00,-43.00,16,-9
-2.62,0.01,0.24,0.00,0.00,0.00,16,-9
-2.78,0.01,0.22,0.00,0.00,0.00,16,-8
-2.86,0.01,0.20,0.00,0.00,0.00,16,-8
-2.95,0.01,0.18,0.00,42.00,42.00,16,-8
-3.14,0.00,0.14,0.00,52.00,52.00,16,-9
-3.24,0.00,0.00,0.00,57.00,57.00,15,-9
-3.48,0.00,0.00,0.00,67.00,67.00,14,-10
-2.94,0.00,0.00,0.00,-30.00,-30.00,13,-11
-2.61,-0.00,-0.11,0.00,0.00,0.00,12,-12
-2.39,-0.00,-0.15,0.00,0.00,0.00,11,-13
-2.24,-0.01,-0.18,0.00,0.00,0.00,11,-13
-2.25,-0.01,-0.21,0.00,0.00,0.00,10,-14
-2.36,-0.01,-0.19,0.00,0.00,0.00,10,-14
-2.51,-0.01,-0.17,0.00,0.00,0.00,10,-14
-2.59,-0.01,-0.16,0.00,40.00,40.00,10,-14
-2.63,-0.00,-0.14,0.00,41.00,41.00,10,-14
-2.64,-0.01,-0.17,0.00,40.00,40.00,10,-14
-2.62,-0.01,-0.20,0.00,39.00,39.00,9,-15
-2.41,-0.01,-0.21,0.00,0.00,0.00,9,-15
-2.26,-0.01,-0.23,0.00,0.00,0.00,9,-16
-2.09,-0.01,-0.23,0.00,0.00,0.00,8,-16
-2.00,-0.01,-0.21,0.00,-40.00,-40.00,8,-16
-1.82,-0.01,-0.19,0.00,-48.00,-48.00,8,-16
-1.64,-0.00,-0.13,0.00,-56.00,-56.00,9,-15
-1.42,0.00,0.00,0.00,-65.00,-65.00,10,-15
-1.40,0.00,0.14,0.00,-60.00,-60.00,11,-14
-1.80,0.01,0.22,0.00,-37.00,-37.00,12,-13
-2.10,0.01,0.32,0.12,-36.00,-36.00,14,-11
-2.49,0.02,0.43,0.23,36.00,36.00,15,-10
-2.70,0.03,0.51,0.30,0.00,0.00,16,-9
-2.74,0.03,0.50,0.32,0.00,0.00,17,-9
-2.74,0.03,0.50,0.31,0.00,0.00,17,-9
-2.59,0.02,0.45,0.30,-42.00,-42.00,17,-8
-2.62,0.02,0.41,0.27,-36.00,-36.00,17,-8
-2.60,0.02,0.37,0.27,-36.00,-36.00,17,-8
-2.60,0.02,0.33,0.24,-35.00,-35.00,17,-8
-2.73,0.02,0.30,0.22,0.00,0.00,17,-8
-2.83,0.01,0.27,0.20,0.00,0.00,17,-8
-2.98,0.01,0.24,0.18,0.00,0.00,17,-8
-3.16,0.01,0.22,0.16,50.00,50.00,17,-8
-3.41,0.01,0.19,0.12,59.00,59.00,17,-8
-3.58,0.00,0.00,0.00,66.00,66.00,16,-9
-3.35,-0.01,-0.12,-0.12,60.00,60.00,15,-11
-2.88,-0.01,-0.23,-0.20,30.00,30.00,14,-12
-2.58,-0.02,-0.32,-0.32,-30.00,-30.00,12,-13
-2.36,-0.03,-0.41,-0.39,0.00,0.00,11,-14
-2.29,-0.03,-0.44,-0.42,0.00,0.00,10,-15
-2.41,-0.03,-0.47,-0.40,41.00,41.00,10,-15
-2.71,-0.03,-0.47,-0.39,55.00,55.00,9,-15
-2.86,-0.03,-0.44,-0.39,55.00,55.00,9,-16
-2.89,-0.03,-0.47,-0.40,52.00,52.00,8,-16
-2.67,-0.03,-0.47,-0.41,42.00,42.00,8,-17
-2.33,-0.03,-0.47,-0.46,-30.00,-30.00,7,-18
-2.20,-0.03,-0.47,-0.44,-30.00,-30.00,7,-18
-2.17,-0.03,-0.43,-0.37,0.00,0.00,7,-18
-2.07,-0.02,-0.38,-0.34,0.00,0.00,7,-18
-1.90,-0.02,-0.34,-0.30,0.00,0.00,7,-18
-1.71,-0.02,-0.31,-0.27,-49.00,-49.00,7,-18
-1.45,-0.02,-0.26,-0.22,-60.00,-60.00,7,-17
-1.18,-0.01,-0.18,-0.13,-73.00,-73.00,8,-17
-0.93,0.00,0.00,0.00,-82.00,-82.00,9,-16
-1.43,0.00,0.14,0.00,-45.00,-45.00,11,-14
-1.91,0.02,0.29,0.19,-36.00,-36.00,12,-12
-2.28,0.03,0.46,0.31,31.00,31.00,14,-11
-2.80,0.03,0.58,0.43,0.00,0.00,16,-10
-3.04,0.04,0.64,0.48,0.00,0.00,17,-9
-3.10,0.04,0.65,0.50,0.00,0.00,18,-8
-3.14,0.04,0.65,0.50,0.00,0.00,19,-7
-2.99,0.04,0.61,0.47,0.00,0.00,19,-7
-2.91,0.03,0.55,0.45,0.00,0.00,19,-7
-2.89,0.03,0.49,0.40,0.00,0.00,19,-7
-2.93,0.03,0.45,0.36,0.00,0.00,19,-7
-3.02,0.02,0.40,0.33,0.00,0.00,19,-7
-3.15,0.02,0.36,0.29,0.00,0.00,19,-7
-3.34,0.02,0.32,0.27,52.00,52.00,19,-7
-3.58,0.02,0.27,0.22,62.00,62.00,19,-7
-3.91,0.01,0.19,0.15,76.00,76.00,18,-8
-3.71,0.00,0.00,0.00,72.00,72.00,16,-9
-3.34,-0.01,-0.14,-0.14,39.00,39.00,15,-11
-2.95,-0.02,-0.29,-0.27,30.00,30.00,13,-12
-2.64,-0.03,-0.43,-0.41,30.00,30.00,11,-14
-2.27,-0.03,-0.58,-0.49,0.00,0.00,9,-15
-1.98,-0.04,-0.64,-0.58,0.00,0.00,8,-17
-1.86,-0.04,-0.70,-0.62,0.00,0.00,7,-18
-1.68,-0.04,-0.70,-0.63,-39.00,-39.00,6,-18
-1.66,-0.04,-0.67,-0.59,-37.00,-37.00,6,-18
-1.78,-0.04,-0.58,-0.51,0.00,0.00,6,-18
-1.93,-0.03,-0.50,-0.41,0.00,0.00,7,-18
-2.06,-0.03,-0.43,-0.34,0.00,0.00,7,-17
-1.88,-0.02,-0.36,-0.31,-37.00,-37.00,7,-17
-1.76,-0.02,-0.28,-0.26,-45.00,-45.00,7,-17
-1.57,-0.01,-0.18,-0.18,-55.00,-55.00,8,-16
-1.47,0.00,0.00,0.00,-62.00,-62.00,9,-16
-1.89,0.00,0.00,0.00,-33.00,-33.00,11,-15
-2.11,0.00,0.14,0.00,-30.00,-30.00,12,-14
-2.46,0.01,0.27,0.12,0.00,0.00,13,-13
-2.71,0.02,0.34,0.18,0.00,0.00,14,-12
-2.86,0.02,0.40,0.21,0.00,0.00,15,-11
-2.99,0.02,0.43,0.23,0.00,0.00,16,-11
-2.96,0.02,0.41,0.24,0.00,0.00,17,-10
-2.89,0.02,0.39,0.24,0.00,0.00,17,-10
-2.82,0.02,0.36,0.21,0.00,0.00,17,-10
-2.77,0.02,0.32,0.19,0.00,0.00,17,-10
-2.78,0.01,0.29,0.17,0.00,0.00,17,-10
-2.81,0.01,0.26,0.15,0.00,0.00,17,-10
-2.85,0.01,0.23,0.14,0.00,0.00,17,-10
-2.94,0.01,0.21,0.13,0.00,0.00,17,-10
-3.05,0.01,0.19,0.11,45.00,45.00,17,-10
-3.15,0.01,0.17,0.00,50.00,50.00,17,-11
-3.31,0.00,0.11,0.00,58.00,58.00,16,-11
-3.49,0.00,0.00,0.00,67.00,67.00,15,-12
-2.72,-0.00,-0.12,0.00,-35.00,-35.00,14,-13
-2.38,-0.01,-0.20,0.00,0.00,0.00,13,-13
-2.15,-0.01,-0.23,0.00,-45.00,-45.00,12,-14
-2.25,-0.01,-0.21,0.00,0.00,0.00,12,-14
-2.46,-0.01,-0.21,0.00,0.00,0.00,12,-14
-2.70,-0.01,-0.21,0.00,48.00,48.00,12,-14
-2.88,-0.01,-0.24,0.00,53.00,53.00,11,-14
-2.82,-0.01,-0.26,0.00,51.00,51.00,11,-14
-2.66,-0.01,-0.28,0.00,37.00,37.00,10,-15
-2.50,-0.01,-0.28,0.00,0.00,0.00,10,-16
-2.46,-0.01,-0.32,0.00,34.00,34.00,9,-17
-2.33,-0.01,-0.31,0.00,0.00,0.00,9,-17
-2.32,-0.01,-0.28,0.00,0.00,0.00,9,-17
-2.36,-0.01,-0.25,0.00,0.00,0.00,9,-17
-2.24,-0.01,-0.23,0.00,0.00,0.00,9,-17
-2.17,-0.01,-0.21,0.00,0.00,0.00,9,-17
-2.04,-0.01,-0.19,0.00,-42.00,-42.00,9,-17
-1.85,-0.00,-0.14,0.00,-49.00,-49.00,9,-17
-1.66,-0.00,-0.10,0.00,-57.00,-57.00,10,-16
-1.39,0.00,0.00,0.00,-69.00,-69.00,11,-15
-2.13,0.01,0.12,0.12,34.00,34.00,12,-14
-2.58,0.01,0.18,0.20,0.00,0.00,13,-13
-2.99,0.01,0.21,0.23,54.00,54.00,13,-12
-2.94,0.02,0.21,0.25,40.00,40.00,14,-12
-2.72,0.01,0.19,0.20,0.00,0.00,14,-12
-2.52,0.01,0.17,0.18,0.00,0.00,14,-12
-2.38,0.01,0.15,0.17,-41.00,-41.00,14,-12
-2.30,0.01,0.14,0.15,-43.00,-43.00,14,-12
-2.24,0.01,0.17,0.18,-45.00,-45.00,14,-12
-2.40,0.02,0.23,0.24,-36.00,-36.00,15,-11
-2.69,0.02,0.25,0.28,0.00,0.00,15,-10
-2.92,0.02,0.25,0.30,0.00,0.00,16,-10
-3.04,0.02,0.27,0.27,44.00,44.00,16,-10
-3.00,0.01,0.20,0.22,40.00,40.00,16,-10
-3.08,0.01,0.13,0.15,45.00,45.00,15,-11
-2.92,0.00,0.00,0.00,38.00,38.00,14,-11
-2.68,0.00,0.00,0.00,0.00,0.00,13,-12
-2.58,0.00,0.00,0.00,0.00,0.00,13,-13
-2.56,0.00,0.00,0.00,0.00,0.00,12,-13
-2.66,0.00,0.00,0.00,0.00,0.00,12,-13
-2.88,0.00,0.00,0.00,50.00,50.00,12,-13
-3.01,0.00,0.00,0.00,54.00,54.00,11,-13
